engagement_id,restaurant_id,user_id,engagement_type,stars,engagement_date
0b391595-23c9-4874-b2d5-4ec1d7ecbf8d,d0f84ff1-f7fc-41fe-b8c1-0937b647ffcc,e8fcdfeb-d02f-4655-bc25-575cdd38675f,review,4.0,2022-09-12
dfdeeef1-e99c-4c4d-b5cc-4fe5684129bd,edc9a5de-36df-44cc-9826-2e75816e2830,8eb83b2c-a717-4209-ad5e-66d63d89de13,tip,,2022-05-27
e0e1fce7-1aa8-4c31-ba6b-57cd7d214240,e59d36ed-6a9d-4682-9c58-3b09c24e3e39,c207b3a1-06c0-47f0-9e8b-65035f4bd794,review,3.0,2022-07-07
4d8ef768-fb5a-4a74-ac5d-813840df390e,3a8849bd-574a-49e1-bafe-a176b7f18377,ba834a20-a3b8-4fb6-bd4e-0f6aa2c79756,review,4.0,2022-04-10
eac4c4e0-e567-4677-9598-6aef02271958,413008d1-060d-4d2a-ac4a-5eb8b473ae5c,3753cae4-03c8-43e4-9be9-cb6dc4d6b6ed,check-in,,2023-05-05
b7cadda3-ce2e-4b41-9291-a9dbf0a41e61,d0776528-c268-4d78-8320-40d57790e7cb,b99bbea1-6090-4d69-b9e8-a89fb552e07f,review,4.0,2023-11-08
45125021-4fce-4252-a75e-f57b63041a83,bcb15e0c-fd7b-43c5-9287-3d515c0d641b,2b5ad4b6-39ed-4b60-b738-c060a37a0298,review,4.0,2023-09-06
60e265a3-55db-4b81-b1e1-9066fee5c9d0,6d358686-ace9-4eed-a919-12e405ff7128,331510f2-fe1d-49ba-8414-f62a2d28af93,review,4.0,2023-01-11
bacc5948-c2ab-4675-87c9-76636434a345,2de8874f-437f-4390-aa8f-b65af0e1faf3,58073a97-9bc7-4a84-af16-dc57f1d65d0f,review,3.0,2022-10-28
c7f9581f-387d-48e9-8493-77fff662658d,d95c1d16-86f3-4339-88a2-7e05e845138d,8c821f46-fc01-42ca-bdc9-85f4104ad3a5,review,1.0,2023-06-19
f3be497b-7239-431e-8e36-4704ac4be854,39de7d0c-3aca-4631-805d-e1066cf9f950,c88b3fcf-7d8d-4993-bd24-150e0fb936de,check-in,,2022-08-24
0caf4325-6ff3-400c-81c1-a7bb60d58cba,d70b91ce-68ac-4b52-aa5b-f318270585f7,2404887e-f48d-4217-872b-9538b77fdb0f,review,3.0,2022-03-24
69d9e1c0-76a6-41e1-bf72-7cbd025c68cb,bbd21150-9103-4af4-93b0-6d27bf336379,d95cb2af-d38d-41ed-849f-3dff1a709742,review,3.0,2022-11-15
a9815c75-0d63-452c-90da-7d0281a8bf57,126fa310-0c3f-41fa-98e7-45d394a2d40a,4657b8a9-3ac5-4c55-a2e6-9402242a34d6,check-in,,2022-09-23
c09dfb64-e635-4225-882f-6fac1c830cfb,06ce802e-73e8-400a-baed-4121e746fcf0,8d42bd53-78a8-4d47-ada7-ee6a5345d881,review,2.0,2023-07-20
1703f50e-5a33-4b63-8a2f-9f651d9da871,9377d35f-e7ac-4a33-b782-4aeb4c06cf7c,534541df-686a-4fa6-b924-e134c96bacb9,review,4.0,2023-06-03
0daa7a2e-7d4b-4bad-90ac-2d6ded20dc3f,052c20c0-848c-4702-b239-9df1ad515838,eb695c14-e73a-4b87-8f45-dbb29a64bae8,check-in,,2022-03-05
3b03d9da-7900-4175-a7e8-dd6cb4d93298,cddf1d9a-7c5b-494b-8cf7-552306f3e112,bb021b69-e283-4212-9944-552aba2c7ce5,review,4.0,2023-06-28
b082f319-b49c-47d1-9c29-1b4c1b69e7cb,f88b6c68-02e6-4523-ad4f-bd5bf61b9ce1,7281f2d5-d000-4cda-a8dd-7af88b0ce4c3,review,5.0,2023-03-08
56fbeeea-6fad-4c6e-84fc-700e9bef7569,91b59212-fa2b-43df-87b6-46556a3eff43,5b3a4118-a57a-4a52-a83c-84f357fdcf5b,tip,,2023-12-27
1b20f1a6-6699-4620-98ea-88add7e92204,4849ca88-45b3-471d-8020-0946c65fa874,3e41b2c4-d261-4c25-804d-818a4911fcb1,review,4.0,2022-04-07
cd734407-88eb-4f8b-81f7-c16d660ba1e2,e35a7e43-0252-4c41-ac01-1e80c315ba21,2b8246af-7aa1-45ed-9874-98f684c6052c,review,4.0,2023-05-11
0e68980e-70db-4093-914b-f5c676f5feb4,2840a071-7836-46cb-8145-56d05a9bc60c,447241eb-e1f1-4a28-9104-e3bfee8421e9,tip,,2023-07-19
66c030a6-6ae3-4064-b738-d57315b052a1,84848c9f-5d1e-4040-b703-ecfa313ad96f,59333285-bf7a-40e1-a621-6b53f46b91e4,review,2.0,2022-04-02
9ec0775a-5619-480b-94ca-3b715f57b28c,8d0c46c0-e791-4b53-a9db-6515b999ed40,3a198619-2020-4231-8318-b7da4767c374,check-in,,2022-02-19
f7f81f17-39aa-495c-921b-4c42b408473c,8f6fc010-ebb3-47e6-ac87-fb44d49308d7,4aecdaee-6dd5-4d3b-9bdc-c0a2bef4a910,review,3.0,2023-05-26
2b5f8c2b-8521-4038-938e-a2aeb181d9d3,9532abe8-d22c-4a29-b21d-a8bbeade78e2,f92b0635-5a0e-4085-a939-32e22268a0f1,review,4.0,2022-11-14
f126743b-a4e5-45bb-a582-d876c58855e6,d3e18141-4fbc-467a-a773-25f5943ff8c7,e861e397-1214-4122-a1cc-d618295110cb,tip,,2022-12-04
ae61c5a5-2f62-4cb9-9496-9767e53bb1a5,ab3bd917-965e-414d-9521-3600d2bcff21,01fd31d9-78cd-4b19-8683-fa12a0873f68,review,4.0,2022-05-18
c1cca638-9f2c-4341-a675-a30381132de4,ef044de7-ef68-48e1-b383-66354c80e056,a9314fcb-7093-471d-b684-a42270208af6,review,3.0,2022-03-04
9be94e43-64b9-4262-8d02-b8121cb94cf4,cf4aab4a-9290-406b-ad9f-25a440d2d4e4,e12e2381-b845-4b87-8f1a-b09f7623e769,check-in,,2023-12-27
17e2256c-a987-4b73-8330-29a32306c5e7,1c26b30d-8049-42df-bb05-73c4dbe9a65d,41aaa8a2-af19-4ebb-b495-112d6b43bbe3,review,3.0,2023-10-11
37e99869-d3ca-47b5-adc2-2c5a28480038,d15ac6a7-058c-4901-ac5c-f3554a5a4299,1ee9ed64-4bba-4c06-8cd6-44a36bba11e9,review,4.0,2023-12-21
1e095a0a-653b-4ab6-b142-770a851e4c50,e11d75bd-51dc-432c-a9fc-d4a81f652c91,05e8304a-e982-478a-9597-01dc956fdb4e,tip,,2022-11-22
2c5dd222-de35-4bed-8294-bf47edfd00fc,18beccfa-8222-4677-bc2e-e84c00b283db,25f831cb-3a14-49ae-8afc-e17266125fea,review,5.0,2023-06-07
69a98747-eb6c-4d4c-80b8-0cc67da67ecb,2d2141d0-6a16-44cf-80bd-d1d0bd46ca3d,67cfbaf1-3148-4022-896c-0a604cd2ae4a,tip,,2022-04-29
11835c64-6768-4261-9cc3-3f6b91d57db7,287f013a-df4b-4e0f-b844-4fba6265c56f,c80ad1f1-14c8-4c6a-8fcf-346e6d295170,check-in,,2022-12-31
7aa293bb-eb55-4215-8d40-cd0b621b6b22,7208f709-9488-468b-b6a8-08d4d0b6f784,d97d61c6-f5a0-4417-b897-ab09ca8b774c,tip,,2023-08-29
bf1d96a0-5902-424d-bfa0-47b74f965a25,5bc8ad2b-4d8a-4559-8941-4d3aeb9e5ab7,40e2bd2d-b07e-4e1d-a90e-28dde48e15bc,review,3.0,2023-06-23
832001ba-313b-412a-a81a-313a016d580b,ba0a82bf-e015-4373-aaaf-077dcaf4a1df,94607e4d-f488-4b77-9215-5e15cfb0832a,review,3.0,2023-10-26
46efe56e-c8af-4b73-8511-af6ab9e771ba,2d2141d0-6a16-44cf-80bd-d1d0bd46ca3d,6a7ca866-9c11-4a6a-b53d-f7e4cee1a504,review,3.0,2023-10-29
cf512a78-d529-457f-aecc-4a56359db886,a0e53d64-3edd-4aff-b01b-57d5b20413a5,13d51f4b-f30a-4386-93db-4ac9f2e1d605,review,3.0,2022-01-11
3b23afeb-d853-4e93-a951-42f333eb0b8d,4d99eefc-0ca1-4259-aabb-a0e10d976d01,d3762f91-a93c-418c-898a-99808e02b2ec,check-in,,2023-10-17
af35d46c-222f-4114-9966-632e34b8e841,7a6dc67a-e42c-4899-b38d-aa4a60cdef98,fdc72e95-495b-4817-a536-09f84eb0eaa8,review,4.0,2022-09-01
724ec9b2-eb4c-44f2-b2f9-6584e509871f,39706c77-c5cc-42c7-bcb7-cceb7378da12,493f6867-d002-4b39-8bdf-fff702e1cc9b,tip,,2023-06-20
96159133-c32c-4626-8c71-ca7455cac41b,0dd83953-1924-4b54-8a2f-3368f8b3436a,5c1421f8-cb05-4549-8357-bab090be705e,check-in,,2022-05-23
e686e8b8-8872-4404-90ae-b66605f4f9cd,160ca856-0046-40af-9c8c-bbaf8e0423bb,80355dc5-587d-465f-8ef7-f5e20c6ecc7d,review,3.0,2023-06-05
cc6299fd-865c-482c-99ab-40f7d146479b,dceb1ff5-2df3-4610-a40d-422ade9c33a5,285c955a-9e0c-40e5-a0cb-3d177c69f940,review,4.0,2023-09-27
026b18be-07e4-4db4-9086-079c7b19f3b0,f3e2abd6-dbb0-4641-a987-351c5e27a6ee,a66e3bde-38f3-4f5e-a85b-509322506d93,check-in,,2023-07-09
91e061f9-a79d-4406-a9c5-d16d84181eb2,2ce0df80-ce03-40e9-b110-36d6ba24d43b,09389869-b483-4799-9ae2-3716f52b1d7c,review,2.0,2023-01-25
ab72ecaf-8ac9-4637-9e81-72fecafea31c,ccec3e45-c422-400a-967c-8b6123c0e5f6,14f338d5-38cd-443f-b1a4-58299772b570,review,2.0,2023-01-01
1e44229f-dd55-41e4-a125-251196ea401e,5a9eeec4-db21-4631-a254-2ace911ac9e8,dd1735b2-ef6c-44d9-8a41-2de32162e143,review,4.0,2022-02-13
2496bb22-64e5-4cfd-9f03-d7226d1b188c,67b6e86c-6b06-4ce5-b99e-3edb73f6ff7e,7c1a83e8-25a4-4206-93a6-03cfa1b438b9,tip,,2022-04-16
df8e1e88-841b-40bb-a7f9-40adc99d0caf,2f908935-bfd8-4bc4-8a50-2538be5184e7,e73d4e16-d165-4f61-96f0-bfe9e3ffa9f6,review,4.0,2022-10-17
d31bdc72-7a75-4301-825e-5e4a81c36e06,bfe3fbdc-04f4-4796-a420-beec31ba5ffd,ed4b0374-16d6-4b28-ad64-5bef45b4b906,review,5.0,2022-12-22
d5f06317-a659-4929-9538-ce0608ee23d8,bee942dd-35de-44e8-be97-fc8ec8c30a7a,6a1e462f-3584-42e1-9d92-20ac0d6778c5,tip,,2023-08-22
a25cfd2e-1724-4859-9a98-bea463685ae1,1a02e346-6f36-4a81-8379-c9b64cfbf4f9,bf8573ab-eb57-4b65-8cf9-d3efd74f22d7,review,5.0,2023-05-27
c7996e92-55c3-4b70-af3c-87f19376e346,a4b66261-7470-4fbd-b0b3-bef5789cb547,230ffd6b-ec24-401a-be77-edc897079000,review,3.0,2022-01-10
fc2625d3-1185-4fc8-b085-07482871a518,96135a0e-b893-4bdd-9bea-b4678db45bf0,6ea01aeb-a3cb-4458-8d25-92e2cf5734d0,review,2.0,2022-08-21
ff5b8fd1-f26c-44fa-9b1d-6f2b6d99500f,8ba510fd-8f77-4f92-a7ba-e7147672c1cb,c9a367eb-9149-4a29-8b08-1b1347d07e92,review,5.0,2022-10-21
4b1c39f6-2783-49f0-9fdb-c7e70b13dd74,bcf79d00-7547-48d5-850c-d824330fa59c,045875ad-9d9e-4e9e-8a90-17ff122502d5,review,5.0,2022-08-04
ccb13ade-4c28-4d89-8818-adb8c8017cf5,59c78c1e-3e39-4add-a2ef-076fdb4dd638,ed41e3f2-34b0-419f-9d0a-8344912a8db6,review,4.0,2022-11-16
680365a6-b875-46ce-8852-4d7d9917b4ea,49566d57-f251-48cd-93c3-4b971d56a1e3,14453b87-d375-4a79-ad90-1e072eec2f33,review,3.0,2023-10-14
8ed6dca1-b9b2-4777-97eb-9a9af90d13dd,3382bd84-38d4-4de6-8a14-fc81f89550b1,a4ea5cf1-78ad-42ed-aa3b-581dc8257431,review,4.0,2022-10-18
cab62ba0-8432-4ffd-a902-24d04fd6655c,70685643-23db-4d3e-b2e4-033286760499,832a57e9-5e43-475b-b603-5810de9531f4,review,3.0,2023-10-30
bf9ded59-9100-4e5e-b023-777095e666dc,c502f49f-3e47-4a1b-840a-9af5d96319f9,326fa58b-e1a4-4710-b760-46b3c5103939,review,5.0,2023-10-02
262b9b1f-a7cd-41a9-bd23-adf90085aa94,44ba2f70-1b6d-4b66-8f99-007575a78375,b169d7a5-175a-4603-a29f-b613755bee00,check-in,,2022-10-27
078fb79c-79a6-47a2-92bf-18cb976ac71f,f9221fa6-2a8d-4914-8589-68e0eaf3e643,3bc594b1-79e3-4f5e-9d4e-314f2b41943a,review,3.0,2023-08-15
d89be877-7131-427c-93a0-c8d169b5485a,63909c86-d917-49d4-9583-324c40063cf3,1a9ec2a3-09d8-4337-a71e-3a9a5a4d05b7,review,3.0,2023-12-30
5404ec47-4ced-4df3-8096-8562c20c0959,94165b53-9f80-4058-b252-e6e748aad86e,3a6df24c-edfc-4595-9eea-dbbbfe9feaa2,review,4.0,2023-09-27
027cdb2c-cdbf-4378-93c4-70f13d9c60c1,72646644-56ff-41a3-a842-2ea3016eff15,026c9435-5d6a-4bb4-8bdc-f75cccebd62b,check-in,,2022-03-18
0129c74b-7c3f-44dd-90ae-3a539e35ac53,c3642181-1fba-46c9-a0c8-dd7ba6d76400,23399312-3dbf-475f-9690-1fda818a9275,review,5.0,2023-08-08
798cd6da-0121-4ef5-931a-1fcc8a091bfd,7c8637f1-aa50-464b-88f3-df916337ca64,81033aab-bc6b-4ec7-96cc-eff05a3194a3,review,3.0,2023-08-20
4a18d8f0-1437-4bd8-b583-2a4eb2be1c99,d8903f78-d035-4428-b78c-ecb2c0a821e9,811b8946-06cf-4394-bd00-a04708f79d7a,review,5.0,2022-02-14
71e1f853-508a-4bf8-88e6-f198119192cf,ebb0f7c2-d9e4-4af1-9c7d-2b630367e016,d3c831f4-04a1-4285-9230-5d1d275e2f64,review,2.0,2023-01-18
76d8ea35-5db7-4341-bae9-4d4f1df8543e,f18493bd-4fd2-4ecf-95e8-fde8df64e9d4,b0a14863-8aa9-431c-ab68-317260b50f3f,review,4.0,2023-07-01
ff88bde3-d34a-4562-b96e-f882e4f3b430,c3611f40-fc0c-4329-a706-ecb014571747,f6958f2e-93ed-46ac-9b8c-99ff2055c450,review,5.0,2023-09-26
e58b3da9-bca8-4c08-947e-82bf372d2635,5d849a93-4532-4f57-a5c3-4b3c132b9bec,2f6cfe64-789b-41de-be7f-7000ef4d7bdd,review,4.0,2022-07-15
dc070b54-5d64-4cc3-8eac-fa84a2734f3c,0aee7f3b-eda1-48eb-a5ef-fc8bbfe2a908,257e68a6-3872-4615-87d5-3bfbf9f8cea7,review,5.0,2023-06-04
a613f717-861d-4bdc-8bd7-f521e99ebcf2,25425d10-dc04-4e22-9c44-c1ef0227365f,99acd942-8a35-4ed3-a31d-484cebe0576b,review,4.0,2022-11-15
a86a5f22-907a-486c-83a6-965f82b2039f,e2316063-cb50-4b6a-8ae6-0122a1dcfabf,e94ff691-76b7-4245-9dce-be8a13d90195,review,5.0,2023-08-08
88f8feed-d715-4a9d-bb26-2475c0cf99d5,84635e3c-3574-41f8-9a8d-e7ca50f03357,6fa67a09-d13b-400d-b378-735d4d6d36f7,review,4.0,2023-09-04
e72aafe2-cf73-4603-a111-35c630a975e2,9a0fa767-9fab-47a8-9903-7830e66509c1,91035b92-f5ab-4469-bf0d-5f8b1acb251e,review,3.0,2023-05-17
fd905b84-038b-437f-a455-ff0f59e18ade,b3b5cd29-9734-4c60-98c1-d16adeb4ecdd,350174e0-8ec3-47a6-976a-8263e6ea0033,review,3.0,2023-03-22
707b9222-028a-4b6d-9883-e8aba34820c0,30e9a47b-7c4b-4614-9ee5-cf5f364b9a43,617cca66-8d5c-4486-b3c7-dc3ccbcb003b,check-in,,2022-01-04
388ac758-04a1-48c0-9d4f-0917d6c9e059,93638766-2701-4ead-8d1c-eff0444d60e9,e1824e6e-ca42-4527-b80d-9b240c2aafc6,review,4.0,2022-03-18
b1dc3df7-c548-4d5f-a152-998fb25fb0ee,08f2140d-9806-4f0e-901e-173855e2c139,32283b83-ec1e-449c-854d-47d27c18267e,review,5.0,2022-03-07
ff928e3d-db4d-4b8c-bdef-85532a9cd4b3,ccec3e45-c422-400a-967c-8b6123c0e5f6,c54bddfd-0946-4447-b5ff-68f364bf2025,check-in,,2023-05-08
8a0fa44e-c402-41cc-9a5e-1ac16df1b7be,0e32aeca-c3a4-4961-9eb6-1197183240a4,88e616ce-d2e1-46ba-99d4-2a524e95f564,review,3.0,2023-10-09
d5cebede-f40d-4476-bc23-78cb18665980,9b548db9-2444-49ee-abca-a0bf3ac11992,5be47150-d69f-4751-b965-8ccfd926521e,review,5.0,2022-12-05
cd45dd73-469c-43d3-bc68-7a2456050615,253f7c56-83d7-43b9-9b59-a12390d608ba,3de0374e-5db5-4ef5-a003-66cbfb5951d4,review,4.0,2022-07-27
359562a8-5ad6-4f22-8ce5-89663eaf89ee,76942796-a51c-4524-9c77-8433b731a7bd,4e88f405-f8c1-440f-b06f-88deda029201,check-in,,2023-06-07
0ffb86f2-7da8-446f-819f-9ab5743dbc7a,fc93c943-8c1a-4106-ad1a-b227b5578f75,4b377c26-233d-4e73-88a2-b2851124d803,review,1.0,2022-06-14
af202339-3fd5-44a0-bd81-82f5f9d9474f,8baa857e-86e8-4b6c-8707-a5932b3ad613,ab6baaab-8f23-48df-8c17-07da6b8a2b2c,review,3.0,2023-11-01
564977b6-4d0f-44cd-9cd2-7807571043d0,fdef0f78-c29e-4083-baa9-90a72e3b99bc,c1d7fa2c-0f90-470b-ae61-de6508ba7851,review,2.0,2023-12-05
173a5f80-bbca-4003-a2b9-c611c268cf9a,7b7d4fe3-ed61-40e8-81ba-03a1f39d27e9,ea236331-cc86-465f-a9a3-921ac0edb537,review,3.0,2023-04-14
71cc04ab-846b-44e4-b9f9-84d065798504,511b5091-5405-415e-be19-081a3dcde659,943c2811-c1fa-4af4-881a-12542d9d8f42,review,4.0,2022-10-01
f4f9b29a-e66e-4a11-ad32-d9acbfa2e0cd,fc463e1f-d39a-42e2-aead-ad10839233de,b037e352-9c7e-48a9-8ae7-ecf4dd49aa9d,check-in,,2023-08-19
d88123cd-e3da-40f7-aaa1-22613c467223,9c61a435-7005-416c-b314-fc36629b5ada,a9e77518-2965-4e1b-a026-e36e6bc1fd4a,review,3.0,2023-07-14
9be6567d-6e99-4e8f-b8ff-fb49c790825b,4387e066-fd32-4bfa-9561-18100a2eec63,3de1f34a-88e5-4752-a7e4-eb9633113d22,review,2.0,2022-02-13
9719a5fc-80e7-4b3a-b504-eb02ccf89986,d0b3d08f-d8d5-498b-b501-4361a0941c59,4876517b-fc85-4c24-9747-a2d0e05f0201,review,4.0,2023-11-04
d0c1750f-456d-4ffc-8028-fea552766102,3693fa40-8f39-4fb8-a2eb-de3ab1cb4e66,1d2c9bb4-0b0b-4c80-b40f-165a2b1b640d,tip,,2023-03-20
3486b8f7-c0b0-414b-930d-3a32464cb684,235a174f-39eb-462d-b104-24c372fa29be,e7108f07-ad3f-48b2-a944-e9e7f73d0347,review,4.0,2022-02-06
56548214-0c91-4bd9-9054-16011d22a82e,65294dd5-a810-45f3-87f2-2020806afff5,90f252c0-f920-4e28-b612-2b4b779c9d45,check-in,,2022-08-25
8deb3a2a-9d82-4376-8684-d5f2619c824a,7c01b5b1-0679-4a3e-972d-ead8a55efe49,38ee3d83-3b80-469c-9db1-77c726891d5d,review,4.0,2022-02-18
03429707-330c-471f-b8aa-cff4c79704e4,ce41258f-23ef-4d0b-9776-b09102b49041,40cd3566-4c18-4c98-a4ea-be810c13544f,review,4.0,2022-08-19
df57ac8d-f72e-4a8c-bfb4-fdc41621c3cd,0051afca-e766-4951-87ef-9ecb82c5493d,7b6f1781-4e3d-4262-a2be-d51034c24611,review,3.0,2023-05-18
22ae00ac-8876-4ad1-9a26-3a7aad0592ac,81cb4f3c-8ee2-4249-8942-e3009ab45ddd,93893ec2-cdc7-4e11-af07-55482884b878,review,4.0,2022-08-16
05d71da6-2784-489d-9d54-74a4d9cb489a,48a63eb7-a05e-4d9f-9362-98a626dad2f5,0a5f7a41-77d4-48f5-a13a-0ff559550583,check-in,,2023-03-05
e9c26980-af39-4df5-a6cf-f76f6cfcbf77,a1ae3bac-5a56-43ee-8837-bd651c315202,e53afe9f-ddec-45e2-ade4-3b25385362a4,review,4.0,2023-05-10
3722c14b-ca21-45c0-b5c8-b7e034287468,1ad57f8d-54e8-4fc1-8e85-fc315607ed4e,c70be30d-56b6-4489-87ca-aa8b07155011,review,4.0,2022-03-04
d63f9d47-b03b-4b72-a7e2-2da81059e199,2e598fa4-22ea-4467-ab3f-17a504d65c26,bc2d80d7-58e4-4b57-a819-67a6d2dedde4,tip,,2022-01-06
15bd3ddc-0bd8-4ec9-9347-77b823bff62b,df252369-55e6-4269-b1d2-4b90dba67365,471925d7-0c6f-43f7-95b1-8be214adfa44,tip,,2022-09-03
b1bbf880-e33b-4a37-a8f4-1782a52e5826,4fbc4195-7a70-4263-8832-c9b3890d726a,7c1a83e8-25a4-4206-93a6-03cfa1b438b9,check-in,,2023-09-27
b7c75922-677f-4576-bb69-db26900d5fa4,838030b1-895b-46f5-80d7-d82e2fc23263,ccffb6c8-10b6-4b91-970c-df5918c6d020,review,4.0,2023-05-30
c6428fac-9516-4ef4-98c7-0d3406ecae71,833a8c84-aa33-47e0-aa20-ef535b41df2e,58a395aa-865d-4ac4-b1d1-be6871dc1e58,check-in,,2023-11-25
040c6dec-9da3-41c0-86eb-fd1002e0d240,0f52f5bc-a2ad-445a-988c-185525ecbfa2,811b8946-06cf-4394-bd00-a04708f79d7a,tip,,2023-06-14
3bd603ee-22fd-49c7-9ce7-48343fb41e84,cde42e1e-8f48-4444-a1e9-96331752070d,2ae70623-fc5f-4452-b562-87db700e6cea,review,5.0,2022-09-25
56241e9a-0e50-440f-8870-8becdcf7f5f0,30ebea9e-5b0b-4c56-aa53-3c783cc455ca,65ba99dd-40a3-4d44-b3f7-de281b97373b,tip,,2022-10-09
cba5edfd-b97d-403c-be90-850906ab71b2,de8a82b2-5ada-4fae-a87f-21b4f6c8e083,43487d92-7b53-484d-b0a3-2779419a7763,check-in,,2022-08-27
0297d59f-ded7-4f63-b822-aceb87053c4e,35ac503d-0820-45ed-ad9a-f143f1bbde31,9c7a652b-303c-4687-b970-c2955dfff85c,review,3.0,2023-09-27
318123d4-614e-43e7-9f39-d7358e15333a,77e9f787-3c5c-4e69-aea0-babd030e77c1,292f61b2-7e80-40e4-933a-f220450a42db,review,4.0,2023-10-22
393e78a3-10dc-443f-b367-fc1629ca2589,4c6fcd88-31ed-40a9-9687-b2a0815ba3b5,add253c4-7527-4dcd-b525-e665a2e00ccc,review,2.0,2023-09-02
417615fb-3a7c-43a6-a3b0-669e6e1234c2,58881acc-bb90-4033-a087-2a04f51d8049,7cc80cd1-69b2-44b1-8d95-1a8e02eccf28,tip,,2023-09-08
ddff6fd6-5770-4250-90c3-0340ea88ac11,181433bc-ecb0-49af-a8ee-d59f3d46dfbf,fc6e4826-f91f-4d43-ad58-a565397dcee2,review,5.0,2023-12-16
cb70f5d1-07ec-4b2c-9dce-e0d030a202f9,7cfd9540-8c07-4336-a366-3a512abb121f,51b3de19-f97f-4f34-a83a-4f2fad47f192,review,3.0,2022-10-10
2524371a-5096-4868-9dd2-e5e1e45246b9,3c9671d9-0f42-46f7-9b66-766ffed559cd,3730a751-754e-4eba-93f4-d35c16f506ee,review,3.0,2022-08-05
0ae1bedc-6ccf-4630-aad1-50b22f0ecd69,ecbeb3ff-e588-4192-929e-be29c166da41,c3632290-7bb3-4162-bbf1-d1a5abdd510d,check-in,,2022-05-29
db3d12b4-c98a-4287-b41c-081068c05eac,2058b625-4535-4041-97b7-ab7a352f5f0e,19403052-04c3-44b8-b14c-e6285d5e0213,tip,,2023-04-26
044650d8-df76-4fbe-b39e-b9a04950f4f6,0cf3a8ee-8f38-499c-823b-76d534a770d3,4e1262f1-b2b0-44e3-b158-8efa1e06c75e,check-in,,2023-09-25
db8d5d80-985e-4f6b-b902-f72cc76e9e9a,eb3a3b1d-dfac-4df2-8713-5929e54e5779,a9d78a17-e431-4834-8f24-b8869d927279,review,4.0,2023-12-11
1a2ff268-c072-4761-b720-8c3eedaac21e,9aa7e076-b66a-4c97-9896-d7d68f20e0b5,36099126-fd50-4e5e-96a4-a78cb0fc82ca,review,4.0,2022-04-25
12a44721-216c-4d99-8c48-05265b9a117d,f9db88db-7c0c-4ef5-b11e-273532354fce,51929834-a736-4d1d-8a87-46869ade92ca,review,5.0,2023-02-22
4d6429a9-3ed0-48d8-8dae-382b0cba591c,789189e1-a894-473c-b05b-802b133a8664,acff9d0f-345b-45b2-929b-92de24247e7d,review,2.0,2023-01-06
82e7a668-6f3c-4f91-b668-e9ba1ba56866,27f574a6-57e3-47ad-adce-bf62607b7d41,8cb87c3a-c9b2-420e-abe7-96cb3439b71e,review,4.0,2022-07-20
84e713ae-2edf-4b96-b729-7d8bdb399b66,d526ae44-0c94-4c63-84ec-0f77d291fd69,f65e093a-3898-4afd-9971-c709bcbd9a9f,review,4.0,2023-05-29
f66e2443-33b2-41fa-b974-9d06c31331f2,414b3810-f417-4a55-b607-0c3b6f55ce58,473979d8-1213-4732-a447-11c3dfa0402f,tip,,2023-01-19
419292e1-a8bd-4cbe-bb84-692776b385d6,d146c919-c8be-4c8b-9478-7a4b1a645e36,0986fad5-5b25-4446-9dd4-9ebd334c7b76,check-in,,2022-04-01
d5ca8648-3d6c-4edd-b5d5-6b9c50e00a8a,6ae7fe19-f7dc-441f-ab6e-45c755db77e0,b643b9fc-c874-4902-908f-586a5cbf976a,check-in,,2023-01-03
95e2009f-c341-4844-b77e-e2d7d43c5cca,8d7368a8-f33b-4cef-a3fa-8e8864940d4e,34f54dbd-e87b-4bc7-90ce-4a8df67b8a5c,check-in,,2023-06-18
7e58c038-e8c1-4c47-82e5-7953ae4928c9,a1e649e3-1cb1-4739-aa11-a2c425eafb48,d108d704-3596-48aa-b194-bd27bceb81ab,check-in,,2022-03-01
cb802277-f930-4ab7-89b3-55d158a0d3a7,97c0bc43-c69e-4421-9ba8-8bb48f6b5962,b6d2bf0e-b7dc-41d4-b4fc-2d8f018aafd1,review,3.0,2023-07-04
17d86e6d-f903-4a23-8b4f-0fb125d235fd,84cbdd80-4e0b-424a-ad59-3d5d9d7c3999,35d3d8a6-282c-4916-9e7f-c87629366496,review,3.0,2022-03-24
ecc78db2-ab9d-47b8-a896-073c721503e6,34a84f39-3f33-4740-b9cc-c7948395e1f4,20e0c4d4-def1-4226-876c-9ad8ee6fe18f,review,3.0,2022-05-02
fd7e23de-05a5-4d56-97f7-2d68b97af0df,2bb50770-c49e-4022-b0b9-2d4e8b6c35c6,73203e0b-c713-4e45-b7e3-ddd49dfd0218,review,3.0,2023-03-24
5cf5781d-6b1a-4c9b-9ae0-bcae3feb3dd0,dceb1ff5-2df3-4610-a40d-422ade9c33a5,21c1f86a-941f-42b9-b601-e3ea9c10d701,check-in,,2022-10-23
de474843-6d97-4c44-9efd-3c0f74a60850,0deb19f0-71d2-44d5-a4b4-3686407e2ec8,3fe8fbed-9dc4-4944-932e-3c3a1b8b9e1b,review,4.0,2022-01-28
7b11ec3f-1378-4baa-9f8a-cc18cc311731,2e6030b2-0ffe-4345-bd9e-7a1295769584,9c34b5c5-209f-4017-bb00-5918bb0dafe0,review,3.0,2022-05-13
cc10beae-2b8f-4b03-83f1-2b9bab2fbd23,7619e718-cc5f-48bf-abed-2e2d93435ec9,31fa7e15-317a-42bc-b110-dafbf2bc4c6b,review,3.0,2023-02-16
